wandb_id,wandb_name,wandb_project,git_commit,condition,delay_k,efference_length,seed,detach_prediction,body_target_frame,latent_size,kl_weight,enc_hidden_sizes,dec_hidden_sizes,critic_hidden_sizes,clip_length_train,ctrl_dt,mocap_hz,checkpoint_step,network_class,fm_loss_weight,total_params,decoder_params,fm_pred_mse,dataset,n_clips,clip_frames,rollout_steps,episode_reward_mean,episode_reward_std,lifespan_steps,lifespan_s,survival_frac,reward_per_step,survived,hazard_rate,term_root_too_far,term_root_too_rotated,term_pose_error,term_nan_termination,err_root_pos_m,err_root_angular_deg,err_joint_l2,err_joint_vel_l2,err_body_total_m,err_body_end_eff_m,rt_root_pos,rtps_root_pos,rt_root_quat,rtps_root_quat,rt_joints,rtps_joints,rt_end_eff,rtps_end_eff,rt_torso_z_range,rtps_torso_z_range,rt_control_cost,rtps_control_cost,rt_control_diff_cost,rtps_control_diff_cost,rt_energy_cost,rtps_energy_cost
oof7uath,RodentForwardModel_delay0_eff0-20260619-032834,emiwar-team/nnx-ppo-rodent-delays,54643764,forward_model,0,0,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5197730,985676,0.000637853031599054,train,673,250,502,2158.461258728118,72.4403835163902,488.8588410104012,4.888588410104012,0.9738223924509984,4.415305764475667,0.9970282317979198,0.0006078990401274134,0.0029717682020802376,0.0014858841010401188,0.0,0.0,0.006520678723672925,2.565752105113744,1.239334222638799,36.70691834136116,0.043913642230541144,0.020843710705301933,479.5899830062889,0.9810398069410898,484.484060528374,0.9910510353602583,329.95066420851276,0.6749405687878162,393.15361292755443,0.8042272736951269,489.8558692421991,1.0020395012796275,-9.369888979116839,-0.019166860028041265,-4.188379554833558,-0.00856766658075934,-5.014667766055239,-0.010257905442991763
q17o8qo6,RodentForwardModel_delay0_eff0-20260630-054837,emiwar-team/nnx-ppo-rodent-delays,d4bd4dc0,forward_model,0,0,42,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5197730,985676,0.00029198348954596664,train,673,250,502,2141.562882943458,128.26291721207087,487.1292719167905,4.871292719167905,0.9703770356908178,4.396292742820989,0.9895988112927192,0.0021352009224067906,0.005943536404160475,0.004457652303120356,0.0,0.0,0.006612737565810202,2.9112665745187933,1.2487445103818022,36.784773216980106,0.045555347950460345,0.021640593126597777,477.35842887572335,0.9799419915731605,481.2169541334858,0.987862938804641,326.8737079115892,0.671020459569969,387.15981422526346,0.7947783813151688,488.11292719167903,1.0020192900151903,-9.572692363790027,-0.01965123616185643,-4.310072137200637,-0.008847902160018146,-5.276213902952413,-0.010831239687549867
dadftoog,RodentForwardModel_delay0_eff0-20260702-092049,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,0,0,43,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5197730,985676,0.026593034660424057,new_eval,32,1500,3002,9838.947393417358,4444.003082531276,2350.625,23.50625,0.7830196535642905,4.185672913977074,0.6875,0.013294336612603031,0.03125,0.28125,0.0,0.0,0.008443963985935575,4.401892887692016,1.3015895566969897,13.374745386580617,0.05964528912515533,0.03037933861990974,2267.0744326114655,0.9644560202548111,2288.765923976898,0.9736839878657371,1506.910437822342,0.6410679873745672,1569.3002481460571,0.6676097838430448,2293.875,0.9758574847115129,-50.12818123400211,-0.021325469283276624,-19.85604778677225,-0.008447135458345014,-16.993297800421715,-0.007229267875744415
dadftoog,RodentForwardModel_delay0_eff0-20260702-092049,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,0,0,43,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5197730,985676,0.002535632706183319,old_eval,169,250,502,2130.5131125365488,159.63563753297402,486.49112426035504,4.864911242603551,0.9691058252198308,4.379346315466105,0.9940828402366864,0.0012162934672877933,0.005917159763313609,0.0,0.0,0.0,0.007300665552795192,2.8777693957071433,1.262456134780402,37.56686617053907,0.04714506218466098,0.022450666677772135,475.432367832703,0.9772683284932168,480.9666218503692,0.9886441866367345,323.59123446673334,0.6651534186953785,381.62046485539724,0.7844345884739425,487.49112426035504,1.0020555359597163,-9.255386270714935,-0.01902477930051965,-4.313819251822297,-0.008867210595837456,-5.019504917443856,-0.010317772857778948
dadftoog,RodentForwardModel_delay0_eff0-20260702-092049,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,0,0,43,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5197730,985676,0.0025101447286501105,train,673,250,502,2151.548502543706,100.98548380148243,487.8335809806835,4.878335809806835,0.9717800417941903,4.410414916944596,0.9895988112927192,0.002132118229001674,0.005943536404160475,0.004457652303120356,0.0,0.0,0.0069213537718697616,2.688561296303552,1.231742301606426,36.74500191250674,0.04482708526090408,0.0211905761177794,477.5345862786802,0.9788883030944704,483.0379328281352,0.9901694997238449,330.790484979638,0.6780805952608993,390.1056577503947,0.7996695450242929,488.79346210995544,1.0019676405370501,-9.420141655835495,-0.019310154165480667,-4.296973697852238,-0.008808277792631875,-4.996488607124624,-0.010242198983268573
ewz93qfe,RodentForwardModel_delay0_eff0-20260703-051650,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,0,0,44,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5197730,985676,0.01068807595886138,new_eval,32,1500,3002,10790.327117919922,3664.5185499655436,2532.15625,25.321562500000002,0.8434897568287808,4.261319623510564,0.65625,0.013575386589986301,0.15625,0.1875,0.0,0.0,0.008283980554391532,3.3163441199863275,1.274122717568857,12.546481246774814,0.05470484263736365,0.028341464413207493,2448.788980960846,0.9670765700026789,2487.37077999115,0.9823133070840908,1657.1083235740662,0.654425777861878,1757.091670036316,0.6939112347574585,2531.03125,0.9995557146206914,-51.51909939944744,-0.02034594010517615,-21.805205948650837,-0.008611319285155029,-17.74103744328022,-0.007006296488725852
ewz93qfe,RodentForwardModel_delay0_eff0-20260703-051650,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,0,0,44,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5197730,985676,0.00014546915273495425,old_eval,169,250,502,2132.1242730857352,160.69124182238127,486.4082840236686,4.864082840236686,0.9689408048280251,4.3834045247921525,0.9881656804733728,0.00243300122866561,0.011834319526627219,0.0,0.0,0.0,0.00742342469072881,2.8896097784227184,1.2528043788233505,37.53237631136493,0.04605224068488072,0.022379807993466772,475.1670417334201,0.9768892869232023,480.5008512869389,0.9878549915148191,325.558810781445,0.669311813705877,383.12358931817954,0.7876584381929169,487.4082840236686,1.0020558860382225,-9.580629238715538,-0.019696681889261047,-4.691959477740632,-0.00964613398219246,-5.361671776461178,-0.011022986146757894
ewz93qfe,RodentForwardModel_delay0_eff0-20260703-051650,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,0,0,44,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5197730,985676,0.00014472965407415092,train,673,250,502,2154.7584132382985,102.15568843354968,487.91233283803865,4.879123328380387,0.971936918004061,4.416281918320695,0.9955423476968797,0.0009136174683659919,0.0,0.004457652303120356,0.0,0.0,0.006935704157218124,2.7394227855253375,1.2266421683382875,36.693555785006694,0.04334675585414518,0.020794011403788996,477.79988175232023,0.9792740408366041,482.70267483171347,0.9893225531397778,331.83712172260255,0.680116281940254,393.04075500125515,0.805556097988046,488.9004457652303,1.0020251853882112,-9.670264799562995,-0.019819676914731764,-4.651452876129264,-0.009533378361381373,-5.200766165578879,-0.010659222601174259
n360ngyz,RodentForwardModel_delay1_eff1-20260619-032834,emiwar-team/nnx-ppo-rodent-delays,54643764,forward_model,1,1,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5217186,985676,0.03869475571806861,new_eval,32,1500,3002,7850.2208614349365,3261.7132592490957,1880.09375,18.800937500000003,0.6262803964023984,4.1754411775662446,0.125,0.046540232368731616,0.15625,0.71875,0.0,0.0,0.009513281604049857,4.193494059387257,1.2840029400906547,13.332937996506194,0.06263841800775785,0.03155526880182825,1793.5310916900635,0.9539583287748622,1820.0235209465027,0.9680493437875121,1220.3334860801697,0.6490811886801761,1223.022394657135,0.6505113878800645,1862.3125,0.9905423599222113,-38.14108347892761,-0.020286798718908358,-15.547768741846085,-0.008269677372123642,-15.311824828386307,-0.008144181548599003
n360ngyz,RodentForwardModel_delay1_eff1-20260619-032834,emiwar-team/nnx-ppo-rodent-delays,54643764,forward_model,1,1,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5217186,985676,0.014024778794314465,old_eval,169,250,502,2089.9390462841507,237.7532122202842,480.68639053254435,4.806863905325444,0.9575426106225983,4.347822379511811,0.9644970414201184,0.007385888029937457,0.023668639053254437,0.01775147928994083,0.0,0.0,0.007536413248023305,2.888443956744614,1.2976785641642654,37.659142894140146,0.04859122676745316,0.023774196233358233,468.483681289402,0.974613990569562,475.211097830146,0.9886094284959215,312.77910415378545,0.650692655989829,371.1083066477578,0.7720383059662104,481.5443786982249,1.0017849229405684,-9.65838883614399,-0.020092910942295712,-4.24918211881931,-0.008839821976469342,-5.279862324867023,-0.010984006264495137
n360ngyz,RodentForwardModel_delay1_eff1-20260619-032834,emiwar-team/nnx-ppo-rodent-delays,54643764,forward_model,1,1,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5217186,985676,0.013191939357900135,train,673,250,502,2134.1486688531704,122.45676009663897,486.6627043090639,4.866627043090639,0.9694476181455456,4.3852726949420004,0.9821693907875185,0.003663853641259887,0.01188707280832095,0.005943536404160475,0.0,0.0,0.007102875585560152,2.63945847960576,1.26879538135528,36.85140900404322,0.04513520297530069,0.02170195444789834,475.58123214744353,0.9772296663304963,481.93833091248376,0.9902923043932707,322.5101110223144,0.6626974045200278,385.7144255050047,0.7925703409975091,487.61664190193164,1.001960161698074,-9.794675386678234,-0.020126209179279844,-4.241801828013132,-0.008716102118479374,-5.175623725640295,-0.010634929859661945
8he34hmg,RodentForwardModel_delay1_eff1-20260702-092049,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,1,1,43,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5217186,985676,0.03893770298215096,new_eval,32,1500,3002,11542.255939483643,3256.894998285413,2712.875,27.12875,0.9036892071952032,4.254621366441006,0.84375,0.00575957240934433,0.03125,0.125,0.0,0.0,0.008015900614709862,3.923485361091268,1.3338216253437694,12.978707215382089,0.05427573172451135,0.027342422827283556,2634.3851771354675,0.9710676596361674,2657.580741882324,0.9796178378592173,1710.6894364356995,0.6305817394593188,1925.4121050834656,0.7097312279716042,2713.15625,1.0001036723033683,-57.22412860393524,-0.021093536784383814,-21.983063757419586,-0.008103235039365834,-19.758999526500702,-0.007283416864581192
8he34hmg,RodentForwardModel_delay1_eff1-20260702-092049,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,1,1,43,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5217186,985676,0.01253062483114445,old_eval,169,250,502,2136.9113003883135,65.20720423787793,489.0,4.89,0.9741035856573705,4.369961759485304,1.0,0.0,0.0,0.0,0.0,0.0,0.007000406818277032,2.8224986067549986,1.2821434699453766,37.558775299327436,0.04596918064096706,0.02223616926375315,478.55330265203173,0.9786366107403512,483.5505645571376,0.9888559602395451,321.3373209033492,0.6571315355896712,381.83250896747296,0.7808435766205991,490.0,1.0020449897750512,-9.214043278665937,-0.018842624291750383,-4.22372570968944,-0.008637475888935459,-4.924669734825044,-0.010070899253220949
8he34hmg,RodentForwardModel_delay1_eff1-20260702-092049,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,1,1,43,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5217186,985676,0.012903664377600106,train,673,250,502,2141.3157747673954,143.27549459725262,486.8172362555721,4.86817236255572,0.9697554507083109,4.398603038868647,0.9925705794947994,0.0015261210885516446,0.004457652303120356,0.0029717682020802376,0.0,0.0,0.006919858082644937,2.724303118123801,1.2585485691342724,36.880735464900155,0.04498228356632491,0.021431630302436368,476.6133343836882,0.9790395632858674,481.76264885028087,0.9896170738649902,324.7235530836267,0.6670338042697229,388.78909262363834,0.7986346079569163,487.79346210995544,1.002005323110357,-9.275589169577362,-0.01905353483562322,-4.197639876984912,-0.00862261966990259,-4.893091579603051,-0.010051188033601687
rz77cp5l,RodentForwardModel_delay1_eff1-20260703-051650,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,1,1,44,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5217186,985676,0.0398502370529224,new_eval,32,1500,3002,10032.552146911621,3831.4700307794,2386.28125,23.8628125,0.7948971518987342,4.204262237283062,0.5625,0.018333966291693402,0.21875,0.21875,0.0,0.0,0.009398304336388913,4.079933991392818,1.3187124002072115,13.04062366168459,0.06010638785169302,0.03068661787366206,2284.237210035324,0.9572372116804438,2321.563508272171,0.972879248107142,1519.4444873332977,0.6367415774369839,1633.648964881897,0.6846003441052462,2357.75,0.9880436348397742,-48.37327155470848,-0.02027140411663901,-17.902330830693245,-0.007502188114118252,-17.816618017852306,-0.007466269123915006
rz77cp5l,RodentForwardModel_delay1_eff1-20260703-051650,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,1,1,44,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5217186,985676,0.012521553149058982,old_eval,169,250,502,2119.662368503548,160.68797530221403,486.5562130177515,4.865562130177515,0.9692354840991065,4.356459360279948,0.9940828402366864,0.0012161307583791472,0.005917159763313609,0.0,0.0,0.0,0.007693866250339726,2.932676297945435,1.2867215976325803,37.621791708979345,0.047462309339038895,0.023194155898365376,473.4561040076984,0.9730758570961355,480.6846731964653,0.9879324533030432,318.67674011591623,0.6549638697230852,377.59191081933017,0.7760499212976942,487.5562130177515,1.0020552609816606,-9.17682877094788,-0.018860778108310938,-4.003995141334082,-0.008229254984743152,-5.1223827903792705,-0.010527833482197022
rz77cp5l,RodentForwardModel_delay1_eff1-20260703-051650,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,1,1,44,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5217186,985676,0.012379178741733625,train,673,250,502,2133.40459497687,137.94257905991427,486.221396731055,4.86221396731055,0.9685685193845717,4.387722566962487,0.9836552748885586,0.0033615807986504885,0.008915304606240713,0.007429420505200594,0.0,0.0,0.007388713742648881,2.780661031000533,1.2590445717928205,36.79858246823871,0.04529615161342039,0.02176453921323739,474.14035009239615,0.9751531982757614,480.8255831759539,0.9889025583995726,324.10293526954143,0.6665748102583264,385.3555296944651,0.7925515666017016,487.16790490341754,1.001946660880673,-9.18204934883968,-0.018884502842886144,-3.97092224743887,-0.008166901485899268,-5.03471634115188,-0.010354781535738844
cux09djh,RodentForwardModel_delay2_eff2-20260619-033003,emiwar-team/nnx-ppo-rodent-delays,54643764,forward_model,2,2,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5236642,985676,0.023256373952491027,new_eval,32,1500,3002,6561.689836502075,3660.1227774254317,1552.125,15.52125,0.5170303131245836,4.227552443586744,0.09375,0.058387694290086174,0.28125,0.65625,0.0,0.0,0.008022695172341028,4.1076180347838385,1.3049430167573446,14.277290034413895,0.05792984160916132,0.02839240714810342,1498.7449624538422,0.9656084158517144,1508.0664279460907,0.9716140310516812,971.6184664964676,0.625992408147841,1100.1137471199036,0.7087790913231238,1542.03125,0.9934968188773455,-31.758788518607616,-0.02046148893846025,-13.662674009799957,-0.00880256036710958,-13.463597722351551,-0.008674299893598487
cux09djh,RodentForwardModel_delay2_eff2-20260619-033003,emiwar-team/nnx-ppo-rodent-delays,54643764,forward_model,2,2,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5236642,985676,0.00940427420854531,old_eval,169,250,502,2118.091237807415,71.14702128082787,489.0,4.89,0.9741035856573705,4.331474923941544,1.0,0.0,0.0,0.0,0.0,0.0,0.0066496172419931955,3.2132078208096613,1.323079044141107,37.62358062777745,0.0482327023797191,0.023570178593421507,479.16371922239045,0.9798849063852566,481.43977690025196,0.9845394210639099,313.01037263588086,0.6401030115253187,373.64607329058225,0.7641023993672439,490.0,1.0020449897750512,-9.148059710948425,-0.018707688570446676,-4.548739402251836,-0.00930212556697717,-5.471898876703703,-0.011189977252972808
cux09djh,RodentForwardModel_delay2_eff2-20260619-033003,emiwar-team/nnx-ppo-rodent-delays,54643764,forward_model,2,2,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5236642,985676,0.009419734322573632,train,673,250,502,2120.246390128738,139.13817122778198,486.0282317979198,4.860282317979197,0.9681837286811151,4.362393481311784,0.9806835066864784,0.00397435623072056,0.0014858841010401188,0.017830609212481426,0.0,0.0,0.00648558263886227,3.129550438649489,1.2968988446611078,36.894156964142404,0.04674641964292957,0.022491233262983596,476.8249173894148,0.9810642390577601,478.9452760874959,0.9854268636119706,316.4987069593319,0.6511940793820499,380.0099044618422,0.7818679648630829,486.85735512630015,1.0017059159821093,-9.144201776425161,-0.018814137077179348,-4.468792665766395,-0.009194512527050946,-5.276769775869588,-0.010856920299361451
x091xttr,RodentForwardModel_delay2_eff2-20260702-092315,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,2,2,43,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5236642,985676,0.02053356778208837,new_eval,32,1500,3002,8729.405282974243,3499.714357901108,2051.21875,20.5121875,0.6832840606262491,4.255716404198354,0.25,0.036563628330718016,0.0625,0.6875,0.03125,0.0,0.0072993960718257325,3.997038954189316,1.2901247442594674,13.733272176138716,0.0565962967353284,0.027834900690419002,1991.3080081939697,0.9707926120478226,1996.8998589515686,0.9735187234182452,1321.7359657287598,0.6443661680299869,1451.98659324646,0.7078653084886534,2044.1875,0.9965721598439952,-42.57204234600067,-0.020754511114916763,-17.446185618638992,-0.008505277956648452,-16.694879710674286,-0.008139005023561864
