condition,arm,budget,wandb_id,run_name,delay_k,step,probe,pathway,stage_index,stage_label,target,target_degenerate,test_r2,val_r2,lambda,n_train,n_test,n_features
pgfm,implicit,600000000,kwk401pl,RodentForwardModel_delay10_eff10_nodetach-20260812-100602,10,600064000,layer::3/action/0/proprioception,reference,,,proprio,False,0.9999999525798192,0.9999999502176712,1.0,48403,20949,277
pgfm,implicit,600000000,kwk401pl,RodentForwardModel_delay10_eff10_nodetach-20260812-100602,10,600064000,layer::3/action/1/delay,reference,,,proprio,False,0.0985024144185954,0.0756950598139122,1000.0,48403,20949,277
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,input::delayed_plus_efference,actor,0.0,"input
(delayed+eff)",delta,False,0.7967937198270665,0.7759066407519194,1000.0,40796,17089,1037
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,input::delayed_plus_efference,actor,0.0,"input
(delayed+eff)",proprio,False,0.6124511718535119,0.5778445718575687,1000.0,40796,17089,1037
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/1/predictor/0,actor,1.0,pred 1,delta,False,0.6064943303951744,0.5650576748935325,1000.0,40796,17089,512
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/1/predictor/0,actor,1.0,pred 1,proprio,False,0.4993716830269409,0.4551502246833642,1000.0,40796,17089,512
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/1/predictor/1,actor,2.0,pred 2,delta,False,0.4671033155599922,0.3762903783557454,1000.0,40796,17089,512
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/1/predictor/1,actor,2.0,pred 2,proprio,False,0.5106777212509688,0.4716309663077337,1000.0,40796,17089,512
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/1/predictor/2,actor,3.0,pred 3,delta,False,0.3838798576946521,0.3042691760533633,1000.0,40796,17089,512
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/1/predictor/2,actor,3.0,pred 3,proprio,False,0.5062707376139812,0.439060959260236,1000.0,40796,17089,512
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/1/predictor/3,actor,4.0,pred 4,delta,False,0.3399678380342548,0.2686826982065767,100.0,40796,17089,512
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/1/predictor/3,actor,4.0,pred 4,proprio,False,0.5008290278114149,0.4475238217049964,100.0,40796,17089,512
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/1/predictor/4,actor,5.0,p̂ (277),delta,False,0.2941963972094801,0.2074468119833725,100.0,40796,17089,277
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/1/predictor/4,actor,5.0,p̂ (277),proprio,False,0.4725314033798634,0.4001580310552941,10.0,40796,17089,277
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/1/decoder/0,actor,6.0,dec 1,delta,False,0.2835638366243311,0.2268250930835176,1000.0,40796,17089,512
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/1/decoder/0,actor,6.0,dec 1,proprio,False,0.4831519882365038,0.4274437524997831,1000.0,40796,17089,512
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/1/decoder/1,actor,7.0,dec 2,delta,False,0.2707242823148148,0.2324751195140353,1000.0,40796,17089,512
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/1/decoder/1,actor,7.0,dec 2,proprio,False,0.4738838269678207,0.433722755000518,1000.0,40796,17089,512
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/1/decoder/2,actor,8.0,dec 3,delta,False,0.2598874116458588,0.2171888897376251,1000.0,40796,17089,512
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/1/decoder/2,actor,8.0,dec 3,proprio,False,0.4553540688814073,0.4148339382547004,1000.0,40796,17089,512
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/1/decoder/3,actor,9.0,dec 4,delta,False,0.2516192187685501,0.2054614219988522,1000.0,40796,17089,512
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/1/decoder/3,actor,9.0,dec 4,proprio,False,0.4413016697469466,0.4056694644344205,1000.0,40796,17089,512
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/1/decoder/4,actor,10.0,head (76),delta,False,0.1910747170566095,0.1776677576192034,1000.0,40796,17089,76
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/1/decoder/4,actor,10.0,head (76),proprio,False,0.3536593183444791,0.3388861660881901,100.0,40796,17089,76
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/1/decoder/5/action,actor,11.0,action (38),delta,False,0.1717450197883212,0.1671717735562942,100.0,40796,17089,38
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/1/decoder/5/action,actor,11.0,action (38),proprio,False,0.3127986550136783,0.2993554045170046,1000.0,40796,17089,38
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/value/0,critic,0.0,critic in (917),delta,False,0.5410043589218931,0.519161798946566,1000.0,40796,17089,917
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/value/0,critic,0.0,critic in (917),proprio,False,0.999999949465332,0.9999999445592472,1.0,40796,17089,917
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/value/1,critic,1.0,critic 1,delta,False,0.2088380370157107,-0.0179720992098699,1000.0,40796,17089,1024
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/value/1,critic,1.0,critic 1,proprio,False,0.3985647836496323,0.0924814034655907,1000.0,40796,17089,1024
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/value/2,critic,2.0,critic 2,delta,False,-0.0120124972735646,-0.2408891970454403,1000.0,40796,17089,1024
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/value/2,critic,2.0,critic 2,proprio,False,0.0160552534604191,-0.2160646110144497,1000.0,40796,17089,1024
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/value/3,critic,3.0,value (1),delta,False,0.0001640462722459,0.0001169732672015,1000.0,40796,17089,1
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/value/3,critic,3.0,value (1),proprio,False,0.0070893136459458,0.0230235751094605,1.0,40796,17089,1
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/1/decoder/5/log_likelihood,diagnostic,,,delta,False,0.0001595980797306,5.277398566772007e-05,1000.0,40796,17089,1
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/1/decoder/5/log_likelihood,diagnostic,,,proprio,False,0.0008530118947851,0.0004794027129934,1000.0,40796,17089,1
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/0/task_obs/0,encoder,0.0,task_obs (640),delta,False,0.0015965943411014,-0.0031899426058423,1000.0,40796,17089,640
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/0/task_obs/0,encoder,0.0,task_obs (640),proprio,False,0.01006612712503,0.03712700817413,1000.0,40796,17089,640
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/0/task_obs/1,encoder,1.0,enc 1,delta,False,0.0010821378688127,-0.0316796251284257,1000.0,40796,17089,512
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/0/task_obs/1,encoder,1.0,enc 1,proprio,False,0.0143501098206972,0.005840296025773,1000.0,40796,17089,512
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/0/task_obs/2,encoder,2.0,enc 2,delta,False,-0.0027204531879889,-0.0926131218543713,1000.0,40796,17089,512
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/0/task_obs/2,encoder,2.0,enc 2,proprio,False,0.0217006812799901,-0.0665943772513482,1000.0,40796,17089,512
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/0/task_obs/3,encoder,3.0,enc 3,delta,False,0.0184376045900438,-0.0654939307740234,1000.0,40796,17089,512
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/0/task_obs/3,encoder,3.0,enc 3,proprio,False,0.047954377725989,-0.0234590402911278,1000.0,40796,17089,512
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/0/task_obs/4,encoder,4.0,enc 4,delta,False,0.024256300557926,-0.0581421337273211,1000.0,40796,17089,512
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/0/task_obs/4,encoder,4.0,enc 4,proprio,False,0.0605127224927134,-0.004714075228668,1000.0,40796,17089,512
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/0/task_obs/5,encoder,5.0,head (64),delta,False,0.0307314883866897,-0.000876374599108,1000.0,40796,17089,64
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/0/task_obs/5,encoder,5.0,head (64),proprio,False,0.0642099386227503,0.0460404618359323,1000.0,40796,17089,64
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/0/task_obs/6,encoder,6.0,latent z (32),delta,False,0.0190858903026642,0.0020729839194945,1000.0,40796,17089,32
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/0/task_obs/6,encoder,6.0,latent z (32),proprio,False,0.0371357958263587,0.0222331111383905,1000.0,40796,17089,32
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::0/state/proprioception,preprocessing,,,delta,False,0.5426076255517676,0.5214669339968274,100.0,40796,17089,277
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::0/state/task_obs,preprocessing,,,delta,False,0.0015966710340759,-0.0031902690428671,1000.0,40796,17089,640
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::1/state/proprioception,preprocessing,,,delta,False,0.5426095045296404,0.5214745508607382,100.0,40796,17089,277
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::1/state/task_obs,preprocessing,,,delta,False,0.0015965943411014,-0.0031899426058423,1000.0,40796,17089,640
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::2/proprioception,preprocessing,,,delta,False,0.5426095045296404,0.5214745508607382,100.0,40796,17089,277
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::2/task_obs,preprocessing,,,delta,False,0.0015965943411014,-0.0031899426058423,1000.0,40796,17089,640
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::0/state/proprioception,preprocessing,,,proprio,False,0.9999999480339288,0.9999999431259894,1.0,40796,17089,277
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::0/state/task_obs,preprocessing,,,proprio,False,0.0100649535918988,0.0371280371561283,1000.0,40796,17089,640
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::1/state/proprioception,preprocessing,,,proprio,False,0.999999951286394,0.9999999481109773,1.0,40796,17089,277
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::1/state/task_obs,preprocessing,,,proprio,False,0.01006612712503,0.03712700817413,1000.0,40796,17089,640
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::2/proprioception,preprocessing,,,proprio,False,0.999999951286394,0.9999999481109773,1.0,40796,17089,277
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::2/task_obs,preprocessing,,,proprio,False,0.01006612712503,0.03712700817413,1000.0,40796,17089,640
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,input::current_proprio,reference,,,delta,False,0.5426070887009469,0.52147672710757,100.0,40796,17089,277
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,input::delayed_proprio,reference,,,delta,False,0.5054949749229312,0.5031217172676699,1000.0,40796,17089,277
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/0/proprioception,reference,,,delta,False,0.5426095045296404,0.5214745508607382,100.0,40796,17089,277
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/1/delay,reference,,,delta,False,0.5054949365764441,0.503121173205962,1000.0,40796,17089,277
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,input::current_proprio,reference,,,proprio,False,0.9999999959908747,0.9999999918627904,1.0,40796,17089,277
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,input::delayed_proprio,reference,,,proprio,False,0.0551763739615882,0.0619318540207934,1000.0,40796,17089,277
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/0/proprioception,reference,,,proprio,False,0.999999951286394,0.9999999481109773,1.0,40796,17089,277
pgfm,implicit,600000000,yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,20,600064000,layer::3/action/1/delay,reference,,,proprio,False,0.0551756405033811,0.0619302076495962,1000.0,40796,17089,277
pgfm,implicit,600000000,lxgp2zfn,RodentForwardModel_delay50_eff50_nodetach-20260812-100615,50,600064000,input::delayed_plus_efference,actor,0.0,"input
(delayed+eff)",delta,False,0.6149597644699514,0.6050381895704275,1000.0,29962,10834,2177
pgfm,implicit,600000000,lxgp2zfn,RodentForwardModel_delay50_eff50_nodetach-20260812-100615,50,600064000,input::delayed_plus_efference,actor,0.0,"input
(delayed+eff)",proprio,False,0.3127220646857548,0.2946249539249996,1000.0,29962,10834,2177
pgfm,implicit,600000000,lxgp2zfn,RodentForwardModel_delay50_eff50_nodetach-20260812-100615,50,600064000,layer::3/action/1/predictor/0,actor,1.0,pred 1,delta,False,0.4248997329197554,0.3337600476767098,1000.0,29962,10834,512
pgfm,implicit,600000000,lxgp2zfn,RodentForwardModel_delay50_eff50_nodetach-20260812-100615,50,600064000,layer::3/action/1/predictor/0,actor,1.0,pred 1,proprio,False,0.2670938098478409,0.1852014609916041,1000.0,29962,10834,512
pgfm,implicit,600000000,lxgp2zfn,RodentForwardModel_delay50_eff50_nodetach-20260812-100615,50,600064000,layer::3/action/1/predictor/1,actor,2.0,pred 2,delta,False,0.3238579407844375,0.1900482901969147,1000.0,29962,10834,512
pgfm,implicit,600000000,lxgp2zfn,RodentForwardModel_delay50_eff50_nodetach-20260812-100615,50,600064000,layer::3/action/1/predictor/1,actor,2.0,pred 2,proprio,False,0.3097256472508592,0.2314446568316918,1000.0,29962,10834,512
pgfm,implicit,600000000,lxgp2zfn,RodentForwardModel_delay50_eff50_nodetach-20260812-100615,50,600064000,layer::3/action/1/predictor/2,actor,3.0,pred 3,delta,False,0.2589173814617215,0.1436982461573068,1000.0,29962,10834,512
pgfm,implicit,600000000,lxgp2zfn,RodentForwardModel_delay50_eff50_nodetach-20260812-100615,50,600064000,layer::3/action/1/predictor/2,actor,3.0,pred 3,proprio,False,0.3183330443962627,0.2628116052520285,1000.0,29962,10834,512
pgfm,implicit,600000000,lxgp2zfn,RodentForwardModel_delay50_eff50_nodetach-20260812-100615,50,600064000,layer::3/action/1/predictor/3,actor,4.0,pred 4,delta,False,0.2209816340202864,0.1443102725489365,1000.0,29962,10834,512
pgfm,implicit,600000000,lxgp2zfn,RodentForwardModel_delay50_eff50_nodetach-20260812-100615,50,600064000,layer::3/action/1/predictor/3,actor,4.0,pred 4,proprio,False,0.3132991114739584,0.2645880880208148,1000.0,29962,10834,512
pgfm,implicit,600000000,lxgp2zfn,RodentForwardModel_delay50_eff50_nodetach-20260812-100615,50,600064000,layer::3/action/1/predictor/4,actor,5.0,p̂ (277),delta,False,0.1763555840476544,0.1397818615242816,1000.0,29962,10834,277
pgfm,implicit,600000000,lxgp2zfn,RodentForwardModel_delay50_eff50_nodetach-20260812-100615,50,600064000,layer::3/action/1/predictor/4,actor,5.0,p̂ (277),proprio,False,0.2807514960448716,0.249696293670884,100.0,29962,10834,277
pgfm,implicit,600000000,lxgp2zfn,RodentForwardModel_delay50_eff50_nodetach-20260812-100615,50,600064000,layer::3/action/1/decoder/0,actor,6.0,dec 1,delta,False,0.1814123469543167,0.1361126975757035,1000.0,29962,10834,512
pgfm,implicit,600000000,lxgp2zfn,RodentForwardModel_delay50_eff50_nodetach-20260812-100615,50,600064000,layer::3/action/1/decoder/0,actor,6.0,dec 1,proprio,False,0.3039572159296735,0.2458267480276226,1000.0,29962,10834,512
